,Timestamp,Provider,Plant,Actual Vol [Kg],Expected Vol [Kg]
703,2014/05,Provider_1,Plant_17,347478,313620
704,2014/06,Provider_1,Plant_17,351827,322908
705,2014/07,Provider_1,Plant_17,371222,328962
706,2014/08,Provider_1,Plant_17,271899,235740
707,2014/09,Provider_1,Plant_17,349737,306257
708,2014/10,Provider_1,Plant_17,281857,248686
709,2014/11,Provider_1,Plant_17,309608,271087
710,2014/12,Provider_1,Plant_17,208611,180218
711,2015/01,Provider_1,Plant_17,250199,247536
712,2015/02,Provider_1,Plant_17,259378,227947
713,2015/03,Provider_1,Plant_17,360868,316570
714,2015/04,Provider_1,Plant_17,390369,300322
715,2015/05,Provider_1,Plant_17,368172,311579
716,2015/06,Provider_1,Plant_17,351681,297181
717,2015/07,Provider_1,Plant_17,292166,251598
718,2015/08,Provider_1,Plant_17,279325,234628
719,2015/09,Provider_1,Plant_17,289825,236438
720,2015/10,Provider_1,Plant_17,266688,220141
721,2015/11,Provider_1,Plant_17,324362,255800
722,2015/12,Provider_1,Plant_17,225018,187156
723,2016/01,Provider_1,Plant_17,149076,125627
724,2016/02,Provider_1,Plant_17,269315,236658
725,2016/03,Provider_1,Plant_17,308782,254311
726,2016/04,Provider_1,Plant_17,305539,256765
727,2016/05,Provider_1,Plant_17,250461,"210026,216"
728,2016/06,Provider_1,Plant_17,296375,233983
729,2016/07,Provider_1,Plant_17,243833,194481
730,2016/08,Provider_1,Plant_17,366137,309226
731,2016/09,Provider_1,Plant_17,357105,294618
732,2016/10,Provider_1,Plant_17,312488,246636
733,2016/11,Provider_1,Plant_17,312824,267739
734,2016/12,Provider_1,Plant_17,221244,194927
735,2017/01,Provider_1,Plant_17,279363,242205
736,2017/02,Provider_1,Plant_17,353517,310562
737,2017/03,Provider_1,Plant_17,463056,410595
738,2017/04,Provider_1,Plant_17,346203,298626
739,2017/05,Provider_1,Plant_17,443618,383875
740,2017/06,Provider_1,Plant_17,424793,369009
741,2017/07,Provider_1,Plant_17,385038,332382
742,2017/08,Provider_1,Plant_17,457557,357901
743,2017/09,Provider_1,Plant_17,507068,435708
744,2017/10,Provider_1,Plant_17,410917,356092
745,2017/11,Provider_1,Plant_17,477786,392856
746,2017/12,Provider_1,Plant_17,382050,317108
747,2018/01,Provider_1,Plant_17,410331,347682
748,2018/02,Provider_1,Plant_17,451543,383798
749,2018/03,Provider_1,Plant_17,500041,431607
750,2014/01,Provider_1,Plant_18,216376,194978
751,2014/02,Provider_1,Plant_18,207601,187281
752,2014/03,Provider_1,Plant_18,228636,207888
753,2014/04,Provider_1,Plant_18,236884,212772
754,2014/05,Provider_1,Plant_18,182705,157292
755,2014/06,Provider_1,Plant_18,147773,129739
756,2014/07,Provider_1,Plant_18,145278,127645
757,2014/08,Provider_1,Plant_18,166886,146140
758,2014/09,Provider_1,Plant_18,163670,142488
759,2014/10,Provider_1,Plant_18,136732,119792
760,2014/11,Provider_1,Plant_18,134835,117289
761,2014/12,Provider_1,Plant_18,113221,99671
762,2015/01,Provider_1,Plant_18,182713,188105
763,2015/02,Provider_1,Plant_18,149245,152642
764,2015/03,Provider_1,Plant_18,164285,168741
765,2015/04,Provider_1,Plant_18,167781,172800
766,2015/05,Provider_1,Plant_18,165704,166794
767,2015/06,Provider_1,Plant_18,127819,116545
768,2015/07,Provider_1,Plant_18,103364,93835
769,2015/08,Provider_1,Plant_18,145954,132234
770,2015/09,Provider_1,Plant_18,192418,165290
771,2015/10,Provider_1,Plant_18,170435,155263
772,2015/11,Provider_1,Plant_18,180929,160072
773,2015/12,Provider_1,Plant_18,139434,122923
774,2016/01,Provider_1,Plant_18,138602,120210
775,2016/02,Provider_1,Plant_18,144656,115552
776,2016/03,Provider_1,Plant_18,145272,119834
777,2016/04,Provider_1,Plant_18,182703,157670
778,2016/05,Provider_1,Plant_18,155005,134596
779,2016/06,Provider_1,Plant_18,218370,174505
780,2016/07,Provider_1,Plant_18,220220,171373
781,2016/09,Provider_1,Plant_18,102966,82941
782,2016/10,Provider_1,Plant_18,193071,153802
783,2016/11,Provider_1,Plant_18,200599,156912
784,2016/12,Provider_1,Plant_18,168699,135354
785,2017/01,Provider_1,Plant_18,109963,89128
786,2017/02,Provider_1,Plant_18,176695,"146019,722"
787,2017/03,Provider_1,Plant_18,203298,174045
788,2017/04,Provider_1,Plant_18,56168,44171
789,2017/05,Provider_1,Plant_18,212256,172972
790,2017/06,Provider_1,Plant_18,202281,164123
791,2017/07,Provider_1,Plant_18,177034,142986
792,2017/08,Provider_1,Plant_18,177051,763
793,2017/09,Provider_1,Plant_18,123944,99978
794,2017/10,Provider_1,Plant_18,183018,150727
795,2017/11,Provider_1,Plant_18,181536,165544
796,2017/12,Provider_1,Plant_18,181257,149221
797,2018/01,Provider_1,Plant_18,83938,72503
798,2018/02,Provider_1,Plant_18,144860,119892
799,2018/03,Provider_1,Plant_18,193216,247726
800,2014/01,Provider_1,Plant_19,568606,549384
801,2014/02,Provider_1,Plant_19,625620,616997
802,2014/03,Provider_1,Plant_19,743928,721844
803,2014/04,Provider_1,Plant_19,787337,768239
804,2014/05,Provider_1,Plant_19,782814,758786
805,2014/06,Provider_1,Plant_19,766161,754287
806,2014/07,Provider_1,Plant_19,762441,738747
807,2014/08,Provider_1,Plant_19,691055,662120
808,2014/09,Provider_1,Plant_19,998165,975316
809,2014/10,Provider_1,Plant_19,1133118,1094929
810,2014/11,Provider_1,Plant_19,933841,920321
811,2014/12,Provider_1,Plant_19,307475,300441
812,2015/01,Provider_1,Plant_19,353818,352218
813,2015/02,Provider_1,Plant_19,428809,422137
814,2015/03,Provider_1,Plant_19,379471,375201
815,2015/04,Provider_1,Plant_19,429049,423792
816,2015/05,Provider_1,Plant_19,342615,338973
817,2015/06,Provider_1,Plant_19,543097,502567
818,2015/07,Provider_1,Plant_19,405008,401390
819,2015/08,Provider_1,Plant_19,423565,386925
820,2015/09,Provider_1,Plant_19,328503,335929
821,2015/10,Provider_1,Plant_19,316473,321513
822,2015/11,Provider_1,Plant_19,467943,408712
823,2015/12,Provider_1,Plant_19,364415,331351
824,2016/01,Provider_1,Plant_19,551774,536105
825,2016/02,Provider_1,Plant_19,642774,629611
826,2016/03,Provider_1,Plant_19,638776,629431
827,2016/04,Provider_1,Plant_19,779273,739911
828,2016/05,Provider_1,Plant_19,702410,656899
829,2016/06,Provider_1,Plant_19,735822,690271
830,2016/07,Provider_1,Plant_19,598024,570249
831,2016/08,Provider_1,Plant_19,900666,854572
832,2016/09,Provider_1,Plant_19,922740,845372
833,2016/10,Provider_1,Plant_19,786645,745386
834,2016/11,Provider_1,Plant_19,808293,746419
835,2016/12,Provider_1,Plant_19,618421,566943
836,2017/01,Provider_1,Plant_19,834204,771709
837,2017/02,Provider_1,Plant_19,833891,774828
838,2017/03,Provider_1,Plant_19,903010,856257
839,2017/04,Provider_1,Plant_19,736323,698607
840,2017/05,Provider_1,Plant_19,795855,750433
841,2017/06,Provider_1,Plant_19,836722,794782
842,2017/07,Provider_1,Plant_19,744870,704192
843,2017/08,Provider_1,Plant_19,785071,737257
844,2017/09,Provider_1,Plant_19,767344,720963
845,2017/10,Provider_1,Plant_19,688720,643923
846,2017/11,Provider_1,Plant_19,700004,670179
847,2017/12,Provider_1,Plant_19,391179,366869
848,2018/01,Provider_1,Plant_19,437063,412943
849,2018/02,Provider_1,Plant_19,402008,379529
850,2018/03,Provider_1,Plant_19,454243,434591
851,2014/01,Provider_1,Plant_20,105267,104849
852,2014/02,Provider_1,Plant_20,192960,192788
853,2014/03,Provider_1,Plant_20,120199,121693
854,2014/04,Provider_1,Plant_20,132490,132774
855,2014/05,Provider_1,Plant_20,134419,134361
856,2014/06,Provider_1,Plant_20,155200,155472
857,2014/07,Provider_1,Plant_20,3855,3944
858,2014/08,Provider_1,Plant_20,7561,7298
859,2014/09,Provider_1,Plant_20,3913,4068
860,2014/10,Provider_1,Plant_20,6660,6427
861,2014/11,Provider_1,Plant_20,8364,6120
862,2014/12,Provider_1,Plant_20,7647,6000
863,2015/01,Provider_1,Plant_20,10237,8550
864,2015/02,Provider_1,Plant_20,11401,7289
865,2015/03,Provider_1,Plant_20,35071,9044
866,2015/04,Provider_1,Plant_20,9901,6862
867,2015/05,Provider_1,Plant_20,10332,6947
868,2015/06,Provider_1,Plant_20,5964,4908
869,2015/07,Provider_1,Plant_20,6591,5975
870,2015/08,Provider_1,Plant_20,5814,4826
871,2015/09,Provider_1,Plant_20,5261,4616
872,2015/10,Provider_1,Plant_20,8659,8217
873,2015/11,Provider_1,Plant_20,5680,4811
874,2015/12,Provider_1,Plant_20,3290,2554
875,2016/01,Provider_1,Plant_20,3330,2745
876,2016/02,Provider_1,Plant_20,3189,2958
877,2016/03,Provider_1,Plant_20,3670,"2620,41"
878,2016/04,Provider_1,Plant_20,4902,4246
879,2016/05,Provider_1,Plant_20,4283,4213
880,2016/06,Provider_1,Plant_20,5235,4827
881,2016/07,Provider_1,Plant_20,2830,2745
882,2016/08,Provider_1,Plant_20,2254,2147
883,2016/09,Provider_1,Plant_20,3093,2908
884,2016/10,Provider_1,Plant_20,3233,3109
885,2016/11,Provider_1,Plant_20,1997,2044
886,2016/12,Provider_1,Plant_20,3142,3149
887,2017/01,Provider_1,Plant_20,2161,2184
888,2017/02,Provider_1,Plant_20,3807,3828
889,2017/03,Provider_1,Plant_20,4452,3511
890,2017/04,Provider_1,Plant_20,8171,8205
891,2017/05,Provider_1,Plant_20,8033,7865
892,2017/06,Provider_1,Plant_20,3565,3613
893,2017/07,Provider_1,Plant_20,5857,5914
894,2017/08,Provider_1,Plant_20,4705,2673
895,2017/09,Provider_1,Plant_20,4145,4404
896,2017/10,Provider_1,Plant_20,1469,1369
897,2017/11,Provider_1,Plant_20,3962,3859
898,2017/12,Provider_1,Plant_20,1969,2021
899,2018/01,Provider_1,Plant_20,5115,5194
900,2018/02,Provider_1,Plant_20,5090,5137
901,2018/03,Provider_1,Plant_20,8268,8149
902,2014/01,Provider_1,Plant_21,152674,145944
903,2014/02,Provider_1,Plant_21,135226,101431
904,2014/03,Provider_1,Plant_21,150262,115162
905,2014/04,Provider_1,Plant_21,144548,102689
906,2014/05,Provider_1,Plant_21,144166,134796
907,2014/06,Provider_1,Plant_21,112514,111206
908,2014/07,Provider_1,Plant_21,87786,85808
909,2014/08,Provider_1,Plant_21,169046,165560
910,2014/09,Provider_1,Plant_21,151926,135081
911,2014/10,Provider_1,Plant_21,173733,153661
912,2014/11,Provider_1,Plant_21,133650,96976
913,2014/12,Provider_1,Plant_21,96539,77389
914,2015/01,Provider_1,Plant_21,172927,162269
915,2015/02,Provider_1,Plant_21,139267,124673
916,2015/03,Provider_1,Plant_21,175458,141199
917,2015/04,Provider_1,Plant_21,118578,118225
918,2015/05,Provider_1,Plant_21,114887,115618
919,2015/06,Provider_1,Plant_21,120789,108727
920,2015/07,Provider_1,Plant_21,187601,187268
921,2015/08,Provider_1,Plant_21,116537,110636
922,2015/09,Provider_1,Plant_21,125779,123122
923,2015/10,Provider_1,Plant_21,133196,127939
924,2015/11,Provider_1,Plant_21,165028,145153
925,2015/12,Provider_1,Plant_21,110439,59168
926,2016/01,Provider_1,Plant_21,105949,102928
927,2016/02,Provider_1,Plant_21,51890,46036
928,2016/03,Provider_1,Plant_21,118666,116471
929,2016/04,Provider_1,Plant_21,184733,183260
930,2016/05,Provider_1,Plant_21,290074,285722
931,2016/06,Provider_1,Plant_21,181923,181260
932,2016/07,Provider_1,Plant_21,184555,179308
933,2016/08,Provider_1,Plant_21,184656,182458
934,2016/09,Provider_1,Plant_21,229682,228471
935,2016/10,Provider_1,Plant_21,208601,205755
936,2016/11,Provider_1,Plant_21,226370,224066
937,2016/12,Provider_1,Plant_21,104287,104309
938,2017/01,Provider_1,Plant_21,238532,235923
939,2017/02,Provider_1,Plant_21,223390,217051
940,2017/03,Provider_1,Plant_21,240958,238589
941,2017/04,Provider_1,Plant_21,163478,161271
942,2017/05,Provider_1,Plant_21,221962,218867
943,2017/06,Provider_1,Plant_21,219633,209844
944,2017/07,Provider_1,Plant_21,256875,246439
945,2017/08,Provider_1,Plant_21,222944,219047
946,2017/09,Provider_1,Plant_21,245590,237522
947,2017/10,Provider_1,Plant_21,249508,245971
948,2017/11,Provider_1,Plant_21,261008,237888
949,2017/12,Provider_1,Plant_21,133390,"132418,891"
950,2018/01,Provider_1,Plant_21,254524,251075
951,2018/02,Provider_1,Plant_21,231142,229636
952,2018/03,Provider_1,Plant_21,262202,259196
953,2016/03,Provider_1,Plant_22,328,329
954,2016/05,Provider_1,Plant_22,13731,12207
955,2016/06,Provider_1,Plant_22,10628,8747
956,2016/07,Provider_1,Plant_22,360246,14457
957,2016/08,Provider_1,Plant_22,207482,72663
958,2016/09,Provider_1,Plant_22,82357,81752
959,2016/10,Provider_1,Plant_22,685988,285417
960,2016/11,Provider_1,Plant_22,1613428,574560
961,2016/12,Provider_1,Plant_22,548587,508299
962,2017/01,Provider_1,Plant_22,990618,988368
963,2017/02,Provider_1,Plant_22,1303945,1077305
964,2017/03,Provider_1,Plant_22,1438902,1391365
965,2017/04,Provider_1,Plant_22,380312,207677
966,2017/05,Provider_1,Plant_22,57455,56982
967,2017/06,Provider_1,Plant_22,263595,220321
968,2017/07,Provider_1,Plant_22,256751,"243501,588"
969,2017/08,Provider_1,Plant_22,379023,"258767,761"
970,2017/09,Provider_1,Plant_22,347117,"298799,395"
971,2017/10,Provider_1,Plant_22,396933,312405
972,2017/11,Provider_1,Plant_22,320321,309581
973,2017/12,Provider_1,Plant_22,249513,220913
974,2018/01,Provider_1,Plant_22,519054,425960
975,2018/02,Provider_1,Plant_22,308466,228825
976,2018/03,Provider_1,Plant_22,381185,277784
1015,2015/02,Provider_2,Plant_1,6561,6540
1016,2015/08,Provider_2,Plant_1,26551,24582
1017,2015/09,Provider_2,Plant_1,309672,320235
1018,2015/10,Provider_2,Plant_1,339428,329379
1019,2015/11,Provider_2,Plant_1,479459,433858
1020,2015/12,Provider_2,Plant_1,276027,250335
1021,2016/01,Provider_2,Plant_1,322854,310547
1022,2016/02,Provider_2,Plant_1,413547,396100
1023,2016/03,Provider_2,Plant_1,455467,429851
1024,2016/04,Provider_2,Plant_1,361870,340784
1025,2016/05,Provider_2,Plant_1,245371,227222
1026,2016/06,Provider_2,Plant_1,291921,263525
1027,2016/07,Provider_2,Plant_1,241526,213359
1028,2016/08,Provider_2,Plant_1,299851,280566
1029,2016/09,Provider_2,Plant_1,307209,288924
1030,2016/10,Provider_2,Plant_1,309134,296392
1031,2016/11,Provider_2,Plant_1,243987,231228
1032,2016/12,Provider_2,Plant_1,388816,360896
1033,2017/01,Provider_2,Plant_1,267985,255401
1034,2017/02,Provider_2,Plant_1,202843,185592
1035,2017/03,Provider_2,Plant_1,215172,212337
1036,2017/04,Provider_2,Plant_1,212714,193971
1037,2017/05,Provider_2,Plant_1,182117,162322
1038,2017/06,Provider_2,Plant_1,223567,203941
1039,2017/07,Provider_2,Plant_1,377496,277525
1040,2017/08,Provider_2,Plant_1,315301,293506
1041,2017/09,Provider_2,Plant_1,372918,340598
1042,2017/10,Provider_2,Plant_1,322910,303018
1043,2017/11,Provider_2,Plant_1,487947,464140
1044,2017/12,Provider_2,Plant_1,446262,430084
1045,2018/01,Provider_2,Plant_1,327116,304998
1046,2018/02,Provider_2,Plant_1,249146,231557
1047,2018/03,Provider_2,Plant_1,253698,234971
1075,2014/01,Provider_2,Plant_3,348962,175996
1076,2014/02,Provider_2,Plant_3,372546,188490
1077,2014/03,Provider_2,Plant_3,348677,179832
1078,2014/04,Provider_2,Plant_3,400691,195428
1079,2014/05,Provider_2,Plant_3,457789,244044
1080,2014/06,Provider_2,Plant_3,590323,386030
1081,2014/07,Provider_2,Plant_3,616523,343298
1082,2014/08,Provider_2,Plant_3,520360,335706
1083,2014/09,Provider_2,Plant_3,649482,431893
1084,2014/10,Provider_2,Plant_3,708423,618973
1085,2014/11,Provider_2,Plant_3,515001,492851
1086,2014/12,Provider_2,Plant_3,414489,405363
1087,2015/01,Provider_2,Plant_3,915306,571569
1088,2015/02,Provider_2,Plant_3,608196,552137
1089,2015/03,Provider_2,Plant_3,743028,714210
1090,2015/04,Provider_2,Plant_3,871884,841604
1091,2015/05,Provider_2,Plant_3,742499,721191
1092,2015/06,Provider_2,Plant_3,886410,831903
1093,2015/07,Provider_2,Plant_3,758684,712563
1094,2015/08,Provider_2,Plant_3,701035,671753
1095,2015/09,Provider_2,Plant_3,616860,595431
1096,2015/10,Provider_2,Plant_3,570513,550130
1097,2015/11,Provider_2,Plant_3,436856,436910
1098,2015/12,Provider_2,Plant_3,378015,387108
1099,2016/01,Provider_2,Plant_3,549419,552880
1100,2016/02,Provider_2,Plant_3,554813,556419
1101,2016/03,Provider_2,Plant_3,574032,566868
1102,2016/04,Provider_2,Plant_3,438951,435040
1103,2016/05,Provider_2,Plant_3,399027,411915
1104,2016/06,Provider_2,Plant_3,507400,503420
1105,2016/07,Provider_2,Plant_3,389372,392425
1106,2016/08,Provider_2,Plant_3,434204,421616
1107,2016/09,Provider_2,Plant_3,480771,478093
1108,2016/10,Provider_2,Plant_3,314603,315873
1109,2016/11,Provider_2,Plant_3,347770,346259
1110,2016/12,Provider_2,Plant_3,199024,193906
1111,2017/01,Provider_2,Plant_3,261061,261505
1112,2017/02,Provider_2,Plant_3,220474,221168
1113,2017/03,Provider_2,Plant_3,264136,269805
1114,2017/04,Provider_2,Plant_3,254672,260033
1115,2017/05,Provider_2,Plant_3,259164,254519
1116,2017/06,Provider_2,Plant_3,197121,218175
1117,2017/07,Provider_2,Plant_3,158929,"157753,591"
1118,2017/08,Provider_2,Plant_3,257408,218379
1119,2017/09,Provider_2,Plant_3,218814,201485
1120,2017/10,Provider_2,Plant_3,226850,202877
1121,2017/11,Provider_2,Plant_3,244816,216755
1122,2017/12,Provider_2,Plant_3,93823,88800
1123,2018/01,Provider_2,Plant_3,275241,"228056,028"
1124,2018/02,Provider_2,Plant_3,275500,226462
1125,2018/03,Provider_2,Plant_3,244377,218334
1126,2014/01,Provider_2,Plant_4,585657,581704
1127,2014/02,Provider_2,Plant_4,700331,689931
1128,2014/03,Provider_2,Plant_4,690856,626897
1129,2014/04,Provider_2,Plant_4,798874,706413
1130,2014/05,Provider_2,Plant_4,733248,652850
1131,2014/06,Provider_2,Plant_4,800799,657504
1132,2014/07,Provider_2,Plant_4,915330,837564
1133,2014/08,Provider_2,Plant_4,914463,859041
1134,2014/09,Provider_2,Plant_4,902591,825504
1135,2014/10,Provider_2,Plant_4,1169414,1115942
1136,2014/11,Provider_2,Plant_4,1053892,979763
1137,2014/12,Provider_2,Plant_4,691838,640362
1138,2015/01,Provider_2,Plant_4,1134260,1087806
1139,2015/02,Provider_2,Plant_4,1113243,1080710
1140,2015/03,Provider_2,Plant_4,1026633,1012779
1141,2015/04,Provider_2,Plant_4,1887196,1038593
1142,2015/05,Provider_2,Plant_4,862991,832694
1143,2015/06,Provider_2,Plant_4,1278015,1236374
1144,2015/07,Provider_2,Plant_4,1062844,1022716
1145,2015/08,Provider_2,Plant_4,1142348,1111384
1146,2015/09,Provider_2,Plant_4,1300556,1241177
1147,2015/10,Provider_2,Plant_4,1355744,1286968
1148,2015/11,Provider_2,Plant_4,1571203,1486257
1149,2015/12,Provider_2,Plant_4,764670,728557
1150,2016/01,Provider_2,Plant_4,1300783,1246112
1151,2016/02,Provider_2,Plant_4,1536113,1457860
1152,2016/03,Provider_2,Plant_4,1385958,1288419
1153,2016/04,Provider_2,Plant_4,1377926,1294266
1154,2016/05,Provider_2,Plant_4,1220791,1113534
1155,2016/06,Provider_2,Plant_4,1402993,12813925
1156,2016/07,Provider_2,Plant_4,1266317,1179698
1157,2016/08,Provider_2,Plant_4,1353295,4005155
1158,2016/09,Provider_2,Plant_4,1334585,1238559
1159,2016/10,Provider_2,Plant_4,1143831,1055368
1160,2016/11,Provider_2,Plant_4,1173857,1082468
1161,2016/12,Provider_2,Plant_4,705951,642116
1162,2017/01,Provider_2,Plant_4,911987,827641
1163,2017/02,Provider_2,Plant_4,890660,793454
1164,2017/03,Provider_2,Plant_4,1020767,"912625,805"
1165,2017/04,Provider_2,Plant_4,860604,789677
1166,2017/05,Provider_2,Plant_4,1001622,937063
1167,2017/06,Provider_2,Plant_4,1049983,1005884
1168,2017/07,Provider_2,Plant_4,1159579,1101264
1169,2017/08,Provider_2,Plant_4,1351786,"1288794,071"
1170,2017/09,Provider_2,Plant_4,1223907,1118044
1171,2017/10,Provider_2,Plant_4,1032943,956696
1172,2017/11,Provider_2,Plant_4,1421896,1357731
1173,2017/12,Provider_2,Plant_4,838748,821253
1174,2018/01,Provider_2,Plant_4,1552325,"1472696,94"
1175,2018/02,Provider_2,Plant_4,1248481,1244232
1176,2018/03,Provider_2,Plant_4,1207410,1215586
1177,2015/08,Provider_2,Plant_5,3690,1787
1178,2015/09,Provider_2,Plant_5,66731,30931
1179,2015/10,Provider_2,Plant_5,99505,66039
1180,2015/11,Provider_2,Plant_5,78706,48899
1181,2015/12,Provider_2,Plant_5,94457,45785
1182,2016/01,Provider_2,Plant_5,133157,76542
1183,2016/02,Provider_2,Plant_5,107679,62805
1184,2016/03,Provider_2,Plant_5,146978,69931
1185,2016/04,Provider_2,Plant_5,130715,69669
1186,2016/05,Provider_2,Plant_5,127819,77240
1187,2016/06,Provider_2,Plant_5,104798,"73494,836"
1188,2016/07,Provider_2,Plant_5,86980,68677
1189,2016/08,Provider_2,Plant_5,83542,49460
1190,2016/09,Provider_2,Plant_5,105409,72008
1191,2016/10,Provider_2,Plant_5,125896,83688
1192,2016/11,Provider_2,Plant_5,120601,85955
1193,2016/12,Provider_2,Plant_5,72890,53354
1194,2017/01,Provider_2,Plant_5,116728,90502
1195,2017/02,Provider_2,Plant_5,140462,93931
1196,2017/03,Provider_2,Plant_5,173342,"107857,837"
1197,2017/04,Provider_2,Plant_5,155158,83952
1198,2017/05,Provider_2,Plant_5,187871,126425
1199,2017/06,Provider_2,Plant_5,143775,101900
1200,2017/07,Provider_2,Plant_5,117456,"102232,58"
1201,2017/08,Provider_2,Plant_5,140790,162208
1202,2017/09,Provider_2,Plant_5,206486,163977
1203,2017/10,Provider_2,Plant_5,158323,157530
1204,2017/11,Provider_2,Plant_5,139804,136816
1205,2017/12,Provider_2,Plant_5,153592,141902
